sid,tid,fid,ss,et,label,score
0,44,25,2,429,0,0.2207161784172058
0,79,10,3,303,1,0.3743632137775421
0,55,0,2,119,1,0.8221029043197632
0,62,10,2,342,1,0.7295576333999634
0,4,5,2,38,1,0.8202701210975647
0,88,20,3,229,1,0.014801941812038422
0,24,5,3,325,1,0.26264727115631104
0,16,5,2,385,1,0.8467485904693604
0,48,15,3,29,1,0.9262478351593018
0,11,0,2,274,0,0.9349004030227661
0,52,15,2,374,1,0.9069991111755371
0,20,10,3,193,0,0.4967881739139557
0,84,10,2,374,1,0.3368736505508423
0,42,5,2,385,1,0.7010778784751892
0,79,0,3,303,1,0.24139317870140076
0,51,0,2,355,1,0.6367877125740051
0,84,20,2,374,1,0.321867436170578
0,88,15,3,229,1,0.01272597350180149
0,85,0,2,107,1,0.055057890713214874
0,22,5,2,250,1,0.5725734829902649
0,38,5,3,278,1,0.377305269241333
0,3,5,3,306,1,0.8402224779129028
0,4,0,2,38,1,0.9289605021476746
0,50,20,2,310,1,0.9481667876243591
0,15,25,2,371,1,0.6301175355911255
0,53,20,2,393,1,0.9272687435150146
0,28,20,2,404,1,0.8594133257865906
0,39,0,3,308,1,0.27290597558021545
0,85,5,2,107,1,0.1286497414112091
0,66,25,2,77,1,0.2780348062515259
0,33,5,2,120,1,0.9584857821464539
0,37,15,2,266,1,0.5554739832878113
0,84,15,2,374,1,0.29348936676979065
0,88,10,3,229,1,0.03621293231844902
0,26,20,2,30,1,0.7972082495689392
0,29,20,2,426,1,0.827430009841919
0,29,10,2,426,1,0.7124325037002563
0,47,0,2,177,1,0.4576929807662964
0,60,20,2,251,1,0.32117703557014465
0,32,20,3,104,1,0.15040743350982666
0,14,15,2,337,0,0.6553984880447388
0,28,10,2,404,1,0.5375038981437683
0,12,0,2,289,1,0.5314661860466003
0,13,0,3,308,1,0.4267505407333374
0,67,5,2,116,0,0.23067742586135864
0,81,20,2,183,1,0.9213303923606873
0,21,0,2,211,1,0.9349892735481262
0,39,15,3,308,1,0.36984553933143616
0,33,0,2,120,1,0.9591707587242126
0,62,15,2,342,1,0.6155062317848206
0,18,20,2,435,1,0.44324031472206116
0,20,0,3,193,0,0.47039446234703064
0,47,15,2,177,1,0.8993690013885498
0,7,10,2,193,1,0.8558921813964844
0,34,15,2,157,1,0.4026958644390106
0,0,25,3,28,1,0.29862940311431885
0,40,15,2,327,0,0.2810443639755249
0,73,0,2,295,0,0.936703622341156
0,20,20,3,193,0,0.4438638985157013
0,1,25,3,65,0,0.6868109107017517
0,68,5,2,148,0,0.43447428941726685
0,14,0,2,337,0,0.9197637438774109
0,44,5,2,429,0,0.6981026530265808
0,14,20,2,337,0,0.7405586242675781
0,83,0,2,241,1,0.13209843635559082
0,51,15,2,355,1,0.7037061452865601
0,79,5,3,303,1,0.3270886540412903
0,90,5,3,27,0,0.3791116774082184
0,44,20,2,429,0,0.3629985451698303
0,35,25,2,17,1,0.8863118290901184
0,4,15,2,38,1,0.8522167205810547
0,8,25,2,208,1,0.8885167837142944
0,73,5,2,295,0,0.9253267645835876
0,21,25,2,211,1,0.4528786838054657
0,74,0,3,312,1,0.44899266958236694
0,10,25,2,251,1,0.696751058101654
0,52,25,2,374,1,0.9241654276847839
0,30,10,2,46,1,0.655843198299408
0,6,20,2,170,1,0.9567685723304749
0,17,15,2,416,1,0.8893919587135315
0,77,10,3,89,1,0.24091443419456482
0,74,20,3,312,1,0.38068887591362
0,57,0,3,155,1,0.2640560269355774
0,23,0,3,286,1,0.6068587303161621
0,19,15,3,176,1,0.33353275060653687
0,47,5,2,177,1,0.6628943085670471
0,43,5,3,413,1,0.25015124678611755
0,37,20,2,266,1,0.666175127029419
0,30,5,2,46,1,0.7597950100898743
0,89,0,3,285,1,0.0416983887553215
0,26,15,2,30,1,0.7886781692504883
0,36,15,3,217,0,0.2983425259590149
0,71,5,3,200,0,0.2414853721857071
0,57,20,3,155,1,0.5000377893447876
0,8,10,2,208,1,0.8962889909744263
0,82,10,3,206,1,0.1105784997344017
0,12,20,2,289,1,0.7114889025688171
0,64,15,2,374,1,0.5188973546028137
0,44,0,2,429,0,0.5771189332008362
0,20,15,3,193,0,0.6554308533668518
0,37,10,2,266,1,0.47122058272361755
0,32,25,3,104,1,0.2039651870727539
0,31,5,2,88,1,0.9416917562484741
0,53,25,2,393,1,0.922503650188446
0,73,15,2,295,0,0.845780611038208
0,16,10,2,385,1,0.8889098763465881
0,81,25,2,183,1,0.9654638171195984
0,42,0,2,385,1,0.6641510725021362
0,19,0,3,176,1,0.3870728611946106
0,39,25,3,308,1,0.41686633229255676
0,31,20,2,88,1,0.8861116170883179
0,18,5,2,435,1,0.6020066142082214
0,43,0,3,413,1,0.3703952133655548
0,76,25,2,51,1,0.8817538022994995
0,45,25,2,119,1,0.48385879397392273
0,31,25,2,88,1,0.6035084128379822
0,81,5,2,183,1,0.6456427574157715
0,2,20,3,156,0,0.5087106823921204
0,72,0,2,280,1,0.9043968319892883
0,37,0,2,266,1,0.5005900263786316
0,33,25,2,120,1,0.8391161561012268
0,90,20,3,27,0,0.2817280888557434
0,31,0,2,88,1,0.9415571093559265
0,39,20,3,308,1,0.316682904958725
0,92,5,3,82,0,0.40964165329933167
0,69,15,2,14,1,0.36142343282699585
0,2,5,3,156,0,0.40007489919662476
0,80,15,2,119,1,0.764524519443512
0,67,0,2,116,0,0.3304668664932251
0,42,25,2,385,1,0.5289034247398376
0,54,5,2,99,1,0.41136085987091064
0,75,20,2,348,0,0.906792163848877
0,77,0,3,89,1,0.1675708293914795
0,25,0,2,346,1,0.936690092086792
0,68,25,2,148,0,0.12442876398563385
0,17,5,2,416,1,0.7814386487007141
0,34,0,2,157,1,0.7604133486747742
0,15,0,2,371,1,0.8955174088478088
0,71,10,3,200,0,0.16649983823299408
0,61,10,2,269,1,0.1487530916929245
0,91,25,3,62,0,0.35997816920280457
0,74,5,3,312,1,0.4493565261363983
0,89,15,3,285,1,0.09901045262813568
0,78,0,3,142,1,0.3918371796607971
0,76,0,2,51,1,0.7213492393493652
0,62,20,2,342,1,0.5562384724617004
0,80,20,2,119,1,0.8719983100891113
0,62,5,2,342,1,0.59272301197052
0,63,20,2,38,1,0.7190797924995422
0,77,15,3,89,1,0.2821250557899475
0,60,15,2,251,1,0.3588893711566925
0,23,20,3,286,1,0.44210225343704224
0,58,5,2,179,0,0.17669034004211426
0,12,10,2,289,1,0.5096048712730408
0,22,10,2,250,1,0.47756627202033997
0,35,10,2,17,1,0.9550355076789856
0,92,20,3,82,0,0.42688336968421936
0,92,15,3,82,0,0.3487640619277954
0,72,15,2,280,1,0.8451496362686157
0,9,20,2,230,1,0.8230831027030945
0,88,0,3,229,1,0.018740689381957054
0,7,25,2,193,1,0.9408205151557922
0,33,10,2,120,1,0.8845389485359192
0,57,5,3,155,1,0.31986719369888306
0,14,10,2,337,0,0.6865132451057434
0,6,5,2,170,1,0.915897786617279
0,34,25,2,157,1,0.5409147143363953
0,59,5,2,235,1,0.14266526699066162
0,43,25,3,413,1,0.6482758522033691
0,48,10,3,29,1,0.9134908318519592
0,83,25,2,241,1,0.22178678214550018
0,34,10,2,157,1,0.4638303220272064
0,65,25,2,59,1,0.8439813852310181
0,21,15,2,211,1,0.8156850934028625
0,61,20,2,269,1,0.21020033955574036
0,14,5,2,337,0,0.8351103067398071
0,38,10,3,278,1,0.33083853125572205
0,2,15,3,156,0,0.5813099145889282
0,41,20,2,344,0,0.9187883138656616
0,55,5,2,119,1,0.701072633266449
0,19,10,3,176,1,0.36813458800315857
0,13,10,3,308,1,0.4299919903278351
0,93,25,3,310,1,0.6428760290145874
0,86,15,3,174,0,0.16558459401130676
0,87,5,3,195,0,0.043765511363744736
0,58,25,2,179,0,0.5426388382911682
0,28,0,2,404,1,0.766204833984375
0,49,25,3,251,0,0.20579877495765686
0,26,10,2,30,1,0.8886705040931702
0,51,25,2,355,1,0.9539778828620911
0,54,25,2,99,1,0.4680551588535309
0,53,15,2,393,1,0.9310046434402466
0,9,10,2,230,1,0.9043020606040955
0,86,0,3,174,0,0.01563248410820961
0,27,5,3,366,1,0.7361825108528137
0,47,25,2,177,1,0.6593204736709595
0,70,25,2,181,0,0.7516384124755859
0,93,0,3,310,1,0.2925145626068115
0,85,10,2,107,1,0.16930241882801056
0,23,10,3,286,1,0.48207908868789673
0,15,5,2,371,1,0.8822644948959351
0,5,5,2,86,1,0.9228085279464722
0,78,25,3,142,1,0.24456700682640076
0,92,0,3,82,0,0.4518101215362549
0,89,25,3,285,1,0.011780518107116222
0,10,15,2,251,1,0.8974161148071289
0,77,20,3,89,1,0.2525906562805176
0,0,15,3,28,1,0.23880064487457275
0,52,5,2,374,1,0.9427257776260376
0,51,5,2,355,1,0.4991552233695984
0,69,10,2,14,1,0.534964382648468
0,42,15,2,385,1,0.402828186750412
0,30,25,2,46,1,0.33070626854896545
0,33,20,2,120,1,0.7855238914489746
0,18,10,2,435,1,0.5873661637306213
0,29,25,2,426,1,0.7936459183692932
0,15,10,2,371,1,0.6982392072677612
0,87,10,3,195,0,0.06641402840614319
0,17,25,2,416,1,0.9345343112945557
0,70,10,2,181,0,0.38727423548698425
0,20,5,3,193,0,0.43277233839035034
0,48,20,3,29,1,0.8238116502761841
0,23,5,3,286,1,0.5038831830024719
0,85,20,2,107,1,0.4045580327510834
0,50,15,2,310,1,0.94185870885849
0,63,0,2,38,1,0.8029017448425293
0,77,25,3,89,1,0.2682877779006958
0,5,10,2,86,1,0.8019882440567017
0,61,0,2,269,1,0.32125210762023926
0,16,25,2,385,1,0.9432040452957153
0,55,20,2,119,1,0.6230983138084412
0,79,25,3,303,1,0.15904830396175385
0,62,25,2,342,1,0.7773345112800598
0,71,15,3,200,0,0.117948517203331
0,21,5,2,211,1,0.9459812641143799
0,18,25,2,435,1,0.5128253102302551
0,70,5,2,181,0,0.6316027641296387
0,63,15,2,38,1,0.4438037574291229
1,21,10,2,376,1,0.9543198347091675
1,25,20,2,186,1,0.8547223210334778
1,10,20,2,239,0,0.4276202619075775
1,26,20,2,269,0,0.7073443531990051
1,28,0,2,414,1,0.07055271416902542
1,47,15,3,169,0,0.10477899014949799
1,20,20,2,326,1,0.9972354769706726
1,9,0,2,218,0,0.7806683778762817
1,7,20,3,159,0,0.3425842821598053
1,33,25,3,271,0,0.8387134671211243
1,36,10,2,122,1,0.30260685086250305
1,22,15,3,65,1,0.2763189375400543
1,9,20,2,218,0,0.10753246396780014
1,1,0,2,297,1,0.9833235144615173
1,37,5,2,137,1,0.8564082384109497
1,32,20,3,252,0,0.3308432996273041
1,27,10,2,393,0,0.19410713016986847
1,30,10,3,114,0,0.03192991018295288
1,7,15,3,159,0,0.7735292911529541
1,3,20,2,432,0,0.6798973083496094
1,22,10,3,65,1,0.0952184647321701
1,16,10,2,78,0,0.012809493578970432
1,44,25,2,47,1,0.957568883895874
1,0,25,3,251,0,0.13357040286064148
1,14,20,3,54,0,0.0007348305080085993
1,43,10,2,378,1,0.9862806797027588
1,45,0,3,102,0,0.5993324518203735
1,10,25,2,239,0,0.05497540533542633
1,13,15,2,337,1,0.008733360096812248
1,26,10,2,269,0,0.0893443301320076
1,32,0,3,252,0,0.29215380549430847
1,11,0,2,180,0,0.0036815335042774677
1,18,10,2,128,0,0.02367781288921833
1,46,0,2,128,1,0.6526458263397217
1,27,0,2,393,0,0.20381811261177063
1,33,0,3,271,0,0.837007999420166
1,4,20,2,447,0,0.9809730052947998
1,41,0,2,317,1,0.40772727131843567
1,35,25,3,313,0,0.12145381420850754
1,43,25,2,378,1,0.7011535167694092
1,6,15,3,118,1,0.5320441126823425
1,25,25,2,186,1,0.768375813961029
1,8,5,2,179,1,0.1619987189769745
1,19,25,3,166,0,0.011595229618251324
1,0,5,3,251,0,0.058551125228405
1,0,0,3,251,0,0.0510089173913002
1,46,25,2,128,1,0.5991054773330688
1,37,10,2,137,1,0.9541497826576233
1,37,15,2,137,1,0.9682446122169495
1,13,20,2,337,1,0.050566256046295166
1,4,25,2,447,0,0.9200576543807983
1,26,15,2,269,0,0.0655464455485344
1,21,25,2,376,1,0.9660351872444153
1,1,5,2,297,1,0.7261443138122559
1,6,20,3,118,1,0.33083656430244446
1,2,5,2,359,0,0.792457640171051
1,14,15,3,54,0,0.0043238503858447075
1,35,5,3,313,0,0.07639926671981812
1,20,5,2,326,1,0.954626202583313
1,19,20,3,166,0,0.005616317968815565
1,34,0,3,292,0,0.15450188517570496
1,12,15,2,249,1,0.6458620429039001
1,18,5,2,128,0,0.01826288551092148
1,31,10,3,128,0,0.19804373383522034
1,47,20,3,169,0,0.46265164017677307
1,42,15,2,340,1,0.96645587682724
1,6,25,3,118,1,0.2100837081670761
1,15,10,3,65,0,0.009535528719425201
1,20,15,2,326,1,0.9950973391532898
1,20,10,2,326,1,0.970952033996582
1,10,5,2,239,0,0.05564233660697937
1,5,5,2,489,1,0.9581083059310913
1,32,5,3,252,0,0.14588429033756256
1,40,25,3,257,0,0.6480419039726257
1,38,5,2,155,1,0.9756507277488708
1,31,25,3,128,0,0.009468695148825645
1,22,25,3,65,1,0.26848819851875305
1,30,15,3,114,0,0.03179638460278511
1,30,5,3,114,0,0.028058471158146858
1,33,5,3,271,0,0.5795205235481262
1,21,20,2,376,1,0.965769350528717
1,29,20,2,468,1,0.9242833256721497
1,32,10,3,252,0,0.2553778290748596
1,45,5,3,102,0,0.5886589288711548
1,14,10,3,54,0,0.008158787153661251
1,31,5,3,128,0,0.5870962142944336
1,32,25,3,252,0,0.21847394108772278
1,44,10,2,47,1,0.4516294598579407
1,38,20,2,155,1,0.20610664784908295
1,40,0,3,257,0,0.5029267072677612
1,46,20,2,128,1,0.8823159337043762
1,18,25,2,128,0,0.02341613732278347
1,1,25,2,297,1,0.25581786036491394
1,8,25,2,179,1,0.2643963098526001
1,20,25,2,326,1,0.9861977696418762
1,13,10,2,337,1,0.013560586608946323
1,23,20,2,108,1,0.9960746765136719
1,12,20,2,249,1,0.11109425872564316
1,23,25,2,108,1,0.9923646450042725
1,33,15,3,271,0,0.7105312347412109
1,42,25,2,340,1,0.887775719165802
1,36,15,2,122,1,0.5502108335494995
1,28,20,2,414,1,0.27119460701942444
