sid,tid,fid,ss,et,label,score
0,33,15,2,120,1,0.7239125370979309
0,76,5,2,51,1,0.5721481442451477
0,4,10,2,38,1,0.6390997171401978
0,40,5,2,327,0,0.20452119410037994
0,52,0,2,374,1,0.6447709202766418
0,63,10,2,38,1,0.5046967267990112
0,32,0,3,104,1,0.2823275625705719
0,25,5,2,346,1,0.7600640058517456
0,40,10,2,327,0,0.1443536877632141
0,73,10,2,295,0,0.7726542949676514
0,3,10,3,306,1,0.7256831526756287
0,3,15,3,306,1,0.6226004958152771
0,1,0,3,65,0,0.6233938932418823
0,8,5,2,208,1,0.95082026720047
0,71,20,3,200,0,0.26503175497055054
0,65,0,2,59,1,0.8856979012489319
0,42,10,2,385,1,0.42398154735565186
0,78,15,3,142,1,0.11401662975549698
0,22,15,2,250,1,0.16617213189601898
0,38,20,3,278,1,0.3649888336658478
0,41,25,2,344,0,0.3651050925254822
0,2,25,3,156,0,0.5063658952713013
0,28,5,2,404,1,0.31776732206344604
0,27,20,3,366,1,0.5662063956260681
0,9,25,2,230,1,0.7058107256889343
0,1,15,3,65,0,0.48348885774612427
0,91,5,3,62,0,0.3751138746738434
0,58,10,2,179,0,0.2687089741230011
0,9,15,2,230,1,0.4988842010498047
0,17,20,2,416,1,0.8517757058143616
0,88,5,3,229,1,0.39110660552978516
0,22,20,2,250,1,0.1363094598054886
0,10,20,2,251,1,0.6971202492713928
0,65,15,2,59,1,0.9517858028411865
0,59,25,2,235,1,0.297554075717926
0,7,15,2,193,1,0.7699868083000183
0,56,5,2,135,1,0.43137550354003906
0,86,25,3,174,0,0.5497006177902222
0,79,15,3,303,1,0.3465646207332611
0,70,15,2,181,0,0.3676927983760834
0,68,0,2,148,0,0.687667727470398
0,80,10,2,119,1,0.9209838509559631
0,56,15,2,135,1,0.5442237854003906
0,1,20,3,65,0,0.5970454216003418
0,91,10,3,62,0,0.45640313625335693
0,78,5,3,142,1,0.45849835872650146
0,82,15,3,206,1,0.1828426569700241
0,84,0,2,374,1,0.748207151889801
0,43,20,3,413,1,0.3577292263507843
0,25,20,2,346,1,0.6927154660224915
0,12,15,2,289,1,0.23915702104568481
0,50,5,2,310,1,0.6907159686088562
0,58,15,2,179,0,0.3526518940925598
0,64,0,2,374,1,0.41829079389572144
0,89,20,3,285,1,0.2418438196182251
0,29,0,2,426,1,0.5329194068908691
0,82,20,3,206,1,0.155689999461174
0,87,25,3,195,0,0.39656010270118713
0,31,15,2,88,1,0.7076505422592163
0,22,0,2,250,1,0.44150134921073914
0,81,15,2,183,1,0.8350839018821716
0,53,10,2,393,1,0.5064889192581177
0,65,20,2,59,1,0.9537496566772461
0,69,0,2,14,1,0.5174089670181274
0,1,5,3,65,0,0.6954079270362854
0,36,25,3,217,0,0.44243183732032776
0,54,20,2,99,1,0.27027592062950134
0,30,15,2,46,1,0.4570879638195038
0,2,0,3,156,0,0.47250187397003174
0,45,0,2,119,1,0.2711438834667206
0,75,10,2,348,0,0.7724197506904602
0,6,15,2,170,1,0.7994224429130554
0,72,10,2,280,1,0.8652823567390442
0,56,20,2,135,1,0.40878093242645264
0,53,0,2,393,1,0.32706141471862793
0,67,25,2,116,0,0.25033891201019287
0,92,25,3,82,0,0.261623740196228
0,66,20,2,77,1,0.27214503288269043
0,38,15,3,278,1,0.18004640936851501
0,24,25,3,325,1,0.4611883759498596
0,89,5,3,285,1,0.4688010811805725
0,7,5,2,193,1,0.6067970395088196
0,67,10,2,116,0,0.2886987328529358
0,82,5,3,206,1,0.24679207801818848
0,14,25,2,337,0,0.7374529242515564
0,55,25,2,119,1,0.4909544587135315
0,10,10,2,251,1,0.5783937573432922
0,3,25,3,306,1,0.6342517733573914
0,83,10,2,241,1,0.19873970746994019
0,27,25,3,366,1,0.6905329823493958
0,59,20,2,235,1,0.1811981201171875
0,51,20,2,355,1,0.21794353425502777
0,12,5,2,289,1,0.37039485573768616
0,0,10,3,28,1,0.50909423828125
0,67,20,2,116,0,0.13787513971328735
0,32,15,3,104,1,0.12820182740688324
0,37,25,2,266,1,0.40655362606048584
0,75,25,2,348,0,0.9251716136932373
0,81,0,2,183,1,0.5558049082756042
0,18,15,2,435,1,0.8661906719207764
0,6,0,2,170,1,0.7705949544906616
0,66,15,2,77,1,0.2958621084690094
0,22,25,2,250,1,0.18663851916790009
0,45,15,2,119,1,0.23323427140712738
0,6,25,2,170,1,0.8983086943626404
0,19,5,3,176,1,0.27115482091903687
0,3,20,3,306,1,0.5910659432411194
0,35,20,2,17,1,0.7701752781867981
0,48,25,3,29,1,0.4831044673919678
0,21,10,2,211,1,0.7022002935409546
0,93,5,3,310,1,0.354220986366272
0,0,20,3,28,1,0.4636908769607544
0,73,20,2,295,0,0.8014287948608398
0,55,15,2,119,1,0.39488485455513
0,21,20,2,211,1,0.30866706371307373
0,26,0,2,30,1,0.8326926231384277
0,64,10,2,374,1,0.8209927678108215
0,37,5,2,266,1,0.17399786412715912
0,86,10,3,174,0,0.5534746646881104
0,70,20,2,181,0,0.5364348292350769
0,46,15,2,154,1,0.2605103552341461
0,48,0,3,29,1,0.5355544090270996
0,18,0,2,435,1,0.9446690082550049
0,69,20,2,14,1,0.3048955500125885
0,3,0,3,306,1,0.6413285136222839
0,8,15,2,208,1,0.6061930060386658
0,17,0,2,416,1,0.8997893929481506
0,85,25,2,107,1,0.6378035545349121
0,35,5,2,17,1,0.7960129380226135
0,8,20,2,208,1,0.8734528422355652
0,5,15,2,86,1,0.7899463772773743
0,90,25,3,27,0,0.3203580975532532
0,28,15,2,404,1,0.20760540664196014
0,36,0,3,217,0,0.3213759660720825
0,91,15,3,62,0,0.4260562062263489
0,32,10,3,104,1,0.3023025691509247
0,13,5,3,308,1,0.3981006443500519
0,29,5,2,426,1,0.3247325122356415
0,71,0,3,200,0,0.1694464087486267
0,80,25,2,119,1,0.931265652179718
0,49,0,3,251,0,0.45944225788116455
0,19,25,3,176,1,0.24675482511520386
0,2,10,3,156,0,0.4515286684036255
0,58,20,2,179,0,0.6102733612060547
0,26,5,2,30,1,0.7644138336181641
0,42,20,2,385,1,0.30809876322746277
0,74,25,3,312,1,0.3239116072654724
0,76,20,2,51,1,0.44470182061195374
0,7,20,2,193,1,0.5918559432029724
0,69,5,2,14,1,0.28095492720603943
0,87,15,3,195,0,0.6202038526535034
0,67,15,2,116,0,0.12354705482721329
0,49,5,3,251,0,0.30165529251098633
0,90,0,3,27,0,0.37787914276123047
0,6,10,2,170,1,0.7328503131866455
0,41,15,2,344,0,0.5901653170585632
0,60,0,2,251,1,0.30022117495536804
0,49,20,3,251,0,0.3045908510684967
0,47,10,2,177,1,0.2997457683086395
0,41,0,2,344,0,0.580606997013092
0,61,15,2,269,1,0.38631612062454224
0,61,25,2,269,1,0.3869706690311432
0,91,0,3,62,0,0.3512941300868988
0,58,0,2,179,0,0.4916289448738098
0,47,20,2,177,1,0.8945881724357605
0,0,5,3,28,1,0.611029326915741
0,56,25,2,135,1,0.27857330441474915
0,83,5,2,241,1,0.26146939396858215
0,31,10,2,88,1,0.5407689809799194
0,52,20,2,374,1,0.6703550219535828
0,8,0,2,208,1,0.9001396298408508
0,49,10,3,251,0,0.33722740411758423
0,43,10,3,413,1,0.3927638828754425
0,16,0,2,385,1,0.897933304309845
0,27,15,3,366,1,0.4592144191265106
0,60,25,2,251,1,0.25869596004486084
0,82,0,3,206,1,0.27956873178482056
0,56,10,2,135,1,0.5188843011856079
0,15,20,2,371,1,0.48499366641044617
0,72,20,2,280,1,0.7831069231033325
0,93,20,3,310,1,0.3954610824584961
0,39,5,3,308,1,0.32187744975090027
0,62,0,2,342,1,0.8331194519996643
0,50,10,2,310,1,0.5717315673828125
0,17,10,2,416,1,0.5307852029800415
0,16,20,2,385,1,0.8816099166870117
0,64,5,2,374,1,0.5717651844024658
0,11,25,2,274,0,0.9066823720932007
0,34,20,2,157,1,0.15055227279663086
0,9,5,2,230,1,0.31922876834869385
0,35,15,2,17,1,0.8790255188941956
0,38,0,3,278,1,0.1950484812259674
0,64,25,2,374,1,0.30483976006507874
0,83,20,2,241,1,0.17659060657024384
0,46,0,2,154,1,0.38067078590393066
0,69,25,2,14,1,0.47088631987571716
0,27,0,3,366,1,0.26135632395744324
0,40,20,2,327,0,0.1349390298128128
0,68,20,2,148,0,0.6720126867294312
0,84,25,2,374,1,0.5747309327125549
0,54,15,2,99,1,0.4798245429992676
0,24,10,3,325,1,0.31815817952156067
0,28,25,2,404,1,0.6777398586273193
0,11,15,2,274,0,0.7096853256225586
0,46,20,2,154,1,0.1803676187992096
0,12,25,2,289,1,0.6664471626281738
0,59,15,2,235,1,0.4558570981025696
0,23,15,3,286,1,0.4057826101779938
0,25,15,2,346,1,0.711387038230896
0,5,25,2,86,1,0.906812846660614
0,65,10,2,59,1,0.9521651268005371
0,39,10,3,308,1,0.14983776211738586
0,36,20,3,217,0,0.186977818608284
0,41,5,2,344,0,0.4802553653717041
0,44,15,2,429,0,0.19987566769123077
0,53,5,2,393,1,0.4088999032974243
0,56,0,2,135,1,0.43337157368659973
0,84,5,2,374,1,0.4276212751865387
0,83,15,2,241,1,0.24521631002426147
0,4,20,2,38,1,0.8394902348518372
0,66,5,2,77,1,0.3345707654953003
0,7,0,2,193,1,0.8117122054100037
0,59,0,2,235,1,0.41162028908729553
0,46,25,2,154,1,0.16170640289783478
0,71,25,3,200,0,0.24097512662410736
0,51,10,2,355,1,0.5095312595367432
0,93,10,3,310,1,0.38479337096214294
0,86,20,3,174,0,0.5745565891265869
0,52,10,2,374,1,0.49187588691711426
0,29,15,2,426,1,0.42541825771331787
0,63,5,2,38,1,0.9023553133010864
0,57,10,3,155,1,0.23924550414085388
0,35,0,2,17,1,0.6507980823516846
0,38,25,3,278,1,0.34913042187690735
0,44,25,2,429,0,0.3147622346878052
0,79,10,3,303,1,0.4755111634731293
0,55,0,2,119,1,0.7556317448616028
0,62,10,2,342,1,0.7812067866325378
0,4,5,2,38,1,0.666476845741272
0,88,20,3,229,1,0.4574401378631592
0,24,5,3,325,1,0.2943219244480133
0,16,5,2,385,1,0.6659386157989502
0,48,15,3,29,1,0.7107020616531372
0,11,0,2,274,0,0.8723006248474121
0,52,15,2,374,1,0.649878978729248
0,20,10,3,193,0,0.20685932040214539
0,84,10,2,374,1,0.4326869249343872
0,42,5,2,385,1,0.5774474740028381
0,79,0,3,303,1,0.2799953520298004
0,51,0,2,355,1,0.30596256256103516
0,84,20,2,374,1,0.7506148815155029
0,88,15,3,229,1,0.5977895259857178
0,85,0,2,107,1,0.5377678275108337
0,22,5,2,250,1,0.4467742443084717
0,38,5,3,278,1,0.1899850070476532
0,3,5,3,306,1,0.7231464385986328
0,4,0,2,38,1,0.843770444393158
0,50,20,2,310,1,0.7058385014533997
0,15,25,2,371,1,0.37634778022766113
0,53,20,2,393,1,0.7323024868965149
0,28,20,2,404,1,0.6050459146499634
0,39,0,3,308,1,0.3353767693042755
0,85,5,2,107,1,0.7272371649742126
0,66,25,2,77,1,0.4906679689884186
0,33,5,2,120,1,0.9318528175354004
0,37,15,2,266,1,0.30629315972328186
0,84,15,2,374,1,0.6295037269592285
0,88,10,3,229,1,0.7281389832496643
0,26,20,2,30,1,0.6928802728652954
0,29,20,2,426,1,0.470390647649765
0,29,10,2,426,1,0.3407036364078522
0,47,0,2,177,1,0.22552654147148132
0,60,20,2,251,1,0.22147595882415771
0,32,20,3,104,1,0.2913300395011902
0,14,15,2,337,0,0.7828343510627747
0,28,10,2,404,1,0.1887809783220291
0,12,0,2,289,1,0.737289309501648
0,13,0,3,308,1,0.34197553992271423
0,67,5,2,116,0,0.1760147511959076
0,81,20,2,183,1,0.8092697858810425
0,21,0,2,211,1,0.40683984756469727
0,39,15,3,308,1,0.11327002197504044
0,33,0,2,120,1,0.8152359127998352
0,62,15,2,342,1,0.8146949410438538
0,18,20,2,435,1,0.7929369211196899
0,20,0,3,193,0,0.2163735330104828
0,47,15,2,177,1,0.8245560526847839
0,7,10,2,193,1,0.8182533979415894
0,34,15,2,157,1,0.18426726758480072
0,0,25,3,28,1,0.4617837071418762
0,40,15,2,327,0,0.16739004850387573
0,73,0,2,295,0,0.7079638242721558
0,20,20,3,193,0,0.3273763358592987
0,1,25,3,65,0,0.6728747487068176
0,68,5,2,148,0,0.83400958776474
0,14,0,2,337,0,0.9123393297195435
0,44,5,2,429,0,0.26679322123527527
0,14,20,2,337,0,0.6362780928611755
0,83,0,2,241,1,0.2366013377904892
0,51,15,2,355,1,0.3279797434806824
0,79,5,3,303,1,0.5322214365005493
0,90,5,3,27,0,0.47028613090515137
0,44,20,2,429,0,0.2060861736536026
0,35,25,2,17,1,0.5227898955345154
0,4,15,2,38,1,0.7436882853507996
0,8,25,2,208,1,0.5233808755874634
0,73,5,2,295,0,0.7213151454925537
0,21,25,2,211,1,0.36195236444473267
0,74,0,3,312,1,0.3038782477378845
0,10,25,2,251,1,0.4246976375579834
0,52,25,2,374,1,0.7083816528320312
0,30,10,2,46,1,0.6595537662506104
0,6,20,2,170,1,0.8990805149078369
0,17,15,2,416,1,0.6800462603569031
0,77,10,3,89,1,0.28523701429367065
0,74,20,3,312,1,0.4512830972671509
0,57,0,3,155,1,0.4147937595844269
0,23,0,3,286,1,0.3223305642604828
0,19,15,3,176,1,0.2411426305770874
0,47,5,2,177,1,0.2016507387161255
0,43,5,3,413,1,0.3221651613712311
0,37,20,2,266,1,0.32898440957069397
0,30,5,2,46,1,0.7057739496231079
0,89,0,3,285,1,0.5128112435340881
0,26,15,2,30,1,0.7057449817657471
0,36,15,3,217,0,0.2292182892560959
0,71,5,3,200,0,0.12404980510473251
0,57,20,3,155,1,0.2941884398460388
0,8,10,2,208,1,0.6274110078811646
0,82,10,3,206,1,0.3247371017932892
0,12,20,2,289,1,0.4953833818435669
0,64,15,2,374,1,0.6848357319831848
0,44,0,2,429,0,0.33318787813186646
0,20,15,3,193,0,0.44144538044929504
0,37,10,2,266,1,0.15871939063072205
0,32,25,3,104,1,0.32146042585372925
0,31,5,2,88,1,0.6463638544082642
0,53,25,2,393,1,0.6696959137916565
0,73,15,2,295,0,0.8297642469406128
0,16,10,2,385,1,0.7719210386276245
0,81,25,2,183,1,0.8897615671157837
0,42,0,2,385,1,0.26644450426101685
0,19,0,3,176,1,0.18042203783988953
0,39,25,3,308,1,0.2747589945793152
0,31,20,2,88,1,0.7415372729301453
0,18,5,2,435,1,0.8210556507110596
0,43,0,3,413,1,0.38402292132377625
0,76,25,2,51,1,0.5492907762527466
0,45,25,2,119,1,0.3796631395816803
0,31,25,2,88,1,0.4999055862426758
0,81,5,2,183,1,0.46136751770973206
0,2,20,3,156,0,0.5532333254814148
0,72,0,2,280,1,0.8886711001396179
0,37,0,2,266,1,0.18223530054092407
0,33,25,2,120,1,0.745374858379364
0,90,20,3,27,0,0.27718937397003174
0,31,0,2,88,1,0.7982088923454285
0,39,20,3,308,1,0.20445075631141663
0,92,5,3,82,0,0.38486066460609436
0,69,15,2,14,1,0.24005985260009766
0,2,5,3,156,0,0.4971786141395569
0,80,15,2,119,1,0.5774614214897156
0,67,0,2,116,0,0.20171000063419342
0,42,25,2,385,1,0.3098873794078827
0,54,5,2,99,1,0.346602201461792
0,75,20,2,348,0,0.7910557389259338
0,77,0,3,89,1,0.2525222897529602
0,25,0,2,346,1,0.8346584439277649
0,68,25,2,148,0,0.38772520422935486
0,17,5,2,416,1,0.6252968907356262
0,34,0,2,157,1,0.24131999909877777
0,15,0,2,371,1,0.8840813040733337
0,71,10,3,200,0,0.21436649560928345
0,61,10,2,269,1,0.15976789593696594
0,91,25,3,62,0,0.40670502185821533
0,74,5,3,312,1,0.3073137700557709
0,89,15,3,285,1,0.25661835074424744
0,78,0,3,142,1,0.4623170793056488
0,76,0,2,51,1,0.7223824262619019
0,62,20,2,342,1,0.6432912349700928
0,80,20,2,119,1,0.9187738299369812
0,62,5,2,342,1,0.6428586840629578
0,63,20,2,38,1,0.9517835378646851
0,77,15,3,89,1,0.2627834677696228
0,60,15,2,251,1,0.42531242966651917
0,23,20,3,286,1,0.3932279944419861
0,58,5,2,179,0,0.35831356048583984
0,12,10,2,289,1,0.4091041386127472
0,22,10,2,250,1,0.30771058797836304
0,35,10,2,17,1,0.8824885487556458
0,92,20,3,82,0,0.3291427791118622
0,92,15,3,82,0,0.3627544641494751
0,72,15,2,280,1,0.8033624887466431
0,9,20,2,230,1,0.5924298763275146
0,88,0,3,229,1,0.2726580500602722
0,7,25,2,193,1,0.727911651134491
0,33,10,2,120,1,0.5956947207450867
0,57,5,3,155,1,0.4109044671058655
0,14,10,2,337,0,0.877500593662262
0,6,5,2,170,1,0.7310285568237305
0,34,25,2,157,1,0.12517604231834412
0,59,5,2,235,1,0.34278249740600586
0,43,25,3,413,1,0.307170033454895
0,48,10,3,29,1,0.7618279457092285
0,83,25,2,241,1,0.12945948541164398
0,34,10,2,157,1,0.2360226809978485
0,65,25,2,59,1,0.9728168249130249
0,21,15,2,211,1,0.5905832052230835
0,61,20,2,269,1,0.43797653913497925
0,14,5,2,337,0,0.86506587266922
0,38,10,3,278,1,0.13974682986736298
0,2,15,3,156,0,0.5583961009979248
0,41,20,2,344,0,0.7175703644752502
0,55,5,2,119,1,0.5634821057319641
0,19,10,3,176,1,0.2987894117832184
0,13,10,3,308,1,0.40905067324638367
0,93,25,3,310,1,0.39092081785202026
0,86,15,3,174,0,0.6487176418304443
0,87,5,3,195,0,0.4704795479774475
0,58,25,2,179,0,0.8847247362136841
0,28,0,2,404,1,0.5990692377090454
0,49,25,3,251,0,0.19796815514564514
0,26,10,2,30,1,0.6965649724006653
0,51,25,2,355,1,0.837458074092865
0,54,25,2,99,1,0.39097803831100464
0,53,15,2,393,1,0.6312046051025391
0,9,10,2,230,1,0.6759438514709473
0,86,0,3,174,0,0.5428651571273804
0,27,5,3,366,1,0.505509614944458
0,47,25,2,177,1,0.4631938338279724
0,70,25,2,181,0,0.5256346464157104
0,93,0,3,310,1,0.3976172208786011
0,85,10,2,107,1,0.684132993221283
0,23,10,3,286,1,0.3321991264820099
0,15,5,2,371,1,0.8313137888908386
0,5,5,2,86,1,0.5187671184539795
0,78,25,3,142,1,0.3888079524040222
0,92,0,3,82,0,0.3284032344818115
0,89,25,3,285,1,0.650458574295044
0,10,15,2,251,1,0.7541565299034119
0,77,20,3,89,1,0.27487149834632874
0,0,15,3,28,1,0.4539808928966522
0,52,5,2,374,1,0.5756280422210693
0,51,5,2,355,1,0.1867833286523819
0,69,10,2,14,1,0.4351203441619873
0,42,15,2,385,1,0.13193285465240479
0,30,25,2,46,1,0.4053898751735687
0,33,20,2,120,1,0.749260663986206
0,18,10,2,435,1,0.7768587470054626
0,29,25,2,426,1,0.7017493844032288
0,15,10,2,371,1,0.5608634352684021
0,87,10,3,195,0,0.4451676905155182
0,17,25,2,416,1,0.9535779356956482
0,70,10,2,181,0,0.32274356484413147
0,20,5,3,193,0,0.20729023218154907
0,48,20,3,29,1,0.5954806208610535
0,23,5,3,286,1,0.34065693616867065
0,85,20,2,107,1,0.8082413673400879
0,50,15,2,310,1,0.7321824431419373
0,63,0,2,38,1,0.8383512496948242
0,77,25,3,89,1,0.24125540256500244
0,5,10,2,86,1,0.21768617630004883
0,61,0,2,269,1,0.5408002734184265
0,16,25,2,385,1,0.6414737105369568
0,55,20,2,119,1,0.3156346082687378
0,79,25,3,303,1,0.31584104895591736
0,62,25,2,342,1,0.8835623264312744
0,71,15,3,200,0,0.24175116419792175
0,21,5,2,211,1,0.697047770023346
0,18,25,2,435,1,0.6007136702537537
0,70,5,2,181,0,0.5281607508659363
0,63,15,2,38,1,0.8695774674415588
1,21,10,2,376,1,0.35174500942230225
1,25,20,2,186,1,0.8261618614196777
1,10,20,2,239,0,0.5927444100379944
1,26,20,2,269,0,0.9742178320884705
1,28,0,2,414,1,0.6689824461936951
1,47,15,3,169,0,0.33725425601005554
1,20,20,2,326,1,0.8569374680519104
1,9,0,2,218,0,0.5343405604362488
1,7,20,3,159,0,0.29188835620880127
1,33,25,3,271,0,0.4686771333217621
1,36,10,2,122,1,0.4048392176628113
1,22,15,3,65,1,0.5613406896591187
1,9,20,2,218,0,0.6673607230186462
1,1,0,2,297,1,0.8889238238334656
1,37,5,2,137,1,0.8914375901222229
1,32,20,3,252,0,0.49076661467552185
1,27,10,2,393,0,0.6834888458251953
1,30,10,3,114,0,0.7207423448562622
1,7,15,3,159,0,0.331983357667923
1,3,20,2,432,0,0.2414202094078064
1,22,10,3,65,1,0.5047973394393921
1,16,10,2,78,0,0.7175189852714539
1,44,25,2,47,1,0.8407968878746033
1,0,25,3,251,0,0.2950577139854431
1,14,20,3,54,0,0.2868160903453827
1,43,10,2,378,1,0.9437047839164734
1,45,0,3,102,0,0.5734782218933105
1,10,25,2,239,0,0.5739531517028809
1,13,15,2,337,1,0.7402393221855164
1,26,10,2,269,0,0.9407421350479126
1,32,0,3,252,0,0.6950187683105469
1,11,0,2,180,0,0.29513707756996155
1,18,10,2,128,0,0.30904489755630493
1,46,0,2,128,1,0.44758716225624084
1,27,0,2,393,0,0.388153612613678
1,33,0,3,271,0,0.6009373068809509
1,4,20,2,447,0,0.9014085531234741
1,41,0,2,317,1,0.7829070091247559
1,35,25,3,313,0,0.32818660140037537
1,43,25,2,378,1,0.8730916976928711
1,6,15,3,118,1,0.479191392660141
1,25,25,2,186,1,0.45776015520095825
1,8,5,2,179,1,0.7626537680625916
1,19,25,3,166,0,0.2643442749977112
1,0,5,3,251,0,0.16574180126190186
1,0,0,3,251,0,0.32546111941337585
1,46,25,2,128,1,0.27231550216674805
1,37,10,2,137,1,0.921174168586731
1,37,15,2,137,1,0.8897426724433899
1,13,20,2,337,1,0.8524711728096008
1,4,25,2,447,0,0.939005970954895
1,26,15,2,269,0,0.8262465000152588
1,21,25,2,376,1,0.4889758825302124
1,1,5,2,297,1,0.3161448836326599
1,6,20,3,118,1,0.5297418832778931
1,2,5,2,359,0,0.7904857397079468
1,14,15,3,54,0,0.25400954484939575
1,35,5,3,313,0,0.7194825410842896
1,20,5,2,326,1,0.42707139253616333
1,19,20,3,166,0,0.12806716561317444
1,34,0,3,292,0,0.765174150466919
1,12,15,2,249,1,0.9440993666648865
1,18,5,2,128,0,0.7285752296447754
1,31,10,3,128,0,0.46180596947669983
1,47,20,3,169,0,0.49878978729248047
1,42,15,2,340,1,0.878564715385437
1,6,25,3,118,1,0.3035547733306885
1,15,10,3,65,0,0.24208137392997742
1,20,15,2,326,1,0.8630197644233704
1,20,10,2,326,1,0.7731859087944031
1,10,5,2,239,0,0.7675387859344482
1,5,5,2,489,1,0.9035457968711853
1,32,5,3,252,0,0.7373949289321899
1,40,25,3,257,0,0.4907923638820648
1,38,5,2,155,1,0.9783358573913574
1,31,25,3,128,0,0.5183904767036438
1,22,25,3,65,1,0.6414675116539001
1,30,15,3,114,0,0.7045735716819763
1,30,5,3,114,0,0.5647662281990051
1,33,5,3,271,0,0.435153603553772
1,21,20,2,376,1,0.8530116081237793
1,29,20,2,468,1,0.8997223377227783
1,32,10,3,252,0,0.5854946374893188
1,45,5,3,102,0,0.40244805812835693
1,14,10,3,54,0,0.3348035216331482
1,31,5,3,128,0,0.504851222038269
1,32,25,3,252,0,0.6025120615959167
1,44,10,2,47,1,0.873380720615387
1,38,20,2,155,1,0.661245584487915
1,40,0,3,257,0,0.6672742962837219
1,46,20,2,128,1,0.9275373816490173
1,18,25,2,128,0,0.3305927813053131
1,1,25,2,297,1,0.8716422319412231
1,8,25,2,179,1,0.6870622634887695
1,20,25,2,326,1,0.8824781775474548
1,13,10,2,337,1,0.7598949074745178
1,23,20,2,108,1,0.6269413232803345
1,12,20,2,249,1,0.7822650671005249
1,23,25,2,108,1,0.58882075548172
1,33,15,3,271,0,0.6138321161270142
1,42,25,2,340,1,0.4355924725532532
1,36,15,2,122,1,0.3352360725402832
1,28,20,2,414,1,0.7889636158943176
